time,symbol,timeframe,open,high,low,close,tick_volume,real_volume,spread
2025-11-03 10:40:00,XAUUSD,M5,4014.49,4017.71,4012.55,4016.64,415,0,16
2025-11-03 10:45:00,XAUUSD,M5,4016.7,4017.06,4013.15,4016.86,416,0,16
2025-11-03 10:50:00,XAUUSD,M5,4016.88,4018.36,4014.68,4015.8,415,0,5
2025-11-03 10:55:00,XAUUSD,M5,4015.93,4020.7,4015.38,4019.77,399,0,6
2025-11-03 11:00:00,XAUUSD,M5,4019.99,4020.44,4016.61,4019.6,397,0,16
2025-11-03 11:05:00,XAUUSD,M5,4019.4,4025.86,4019.24,4025.32,396,0,15
2025-11-03 11:10:00,XAUUSD,M5,4025.38,4025.63,4021.35,4021.65,434,0,17
2025-11-03 11:15:00,XAUUSD,M5,4021.62,4022.15,4015.94,4017.54,435,0,16
2025-11-03 11:20:00,XAUUSD,M5,4017.2,4019.61,4014.29,4014.67,432,0,16
2025-11-03 11:25:00,XAUUSD,M5,4014.72,4014.72,4005.26,4007.58,449,0,9
2025-11-03 11:30:00,XAUUSD,M5,4007.57,4008.16,4001.25,4003.26,455,0,5
2025-11-03 11:35:00,XAUUSD,M5,4003.2,4005.39,4002.72,4003.45,426,0,10
2025-11-03 11:40:00,XAUUSD,M5,4003.26,4003.81,3996.12,3997.21,457,0,12
2025-11-03 11:45:00,XAUUSD,M5,3996.94,4001.09,3993.48,4000.64,457,0,17
2025-11-03 11:50:00,XAUUSD,M5,4000.67,4005.06,4000.27,4002.61,453,0,15
2025-11-03 11:55:00,XAUUSD,M5,4002.62,4003.66,4000.43,4000.76,390,0,17
2025-11-03 12:00:00,XAUUSD,M5,4000.8,4004.77,3996.66,3996.66,410,0,10
2025-11-03 12:05:00,XAUUSD,M5,3996.68,3998.14,3994.72,3996.38,436,0,16
2025-11-03 12:10:00,XAUUSD,M5,3996.46,3999.47,3995.77,3997.55,386,0,16
2025-11-03 12:15:00,XAUUSD,M5,3997.26,3999.24,3996.69,3998.09,368,0,5
2025-11-03 12:20:00,XAUUSD,M5,3998.05,3998.87,3996.24,3996.87,391,0,16
2025-11-03 12:25:00,XAUUSD,M5,3996.89,4000.83,3996.65,3997.89,400,0,16
2025-11-03 12:30:00,XAUUSD,M5,3997.5,3998.35,3994.55,3998.35,412,0,5
2025-11-03 12:35:00,XAUUSD,M5,3998.38,4000.93,3997.82,3998.84,365,0,13
2025-11-03 12:40:00,XAUUSD,M5,3998.7,4000.1,3997.16,3998.01,364,0,16
2025-11-03 12:45:00,XAUUSD,M5,3997.99,3998.29,3994.32,3996.14,415,0,16
2025-11-03 12:50:00,XAUUSD,M5,3996.31,3998.27,3995.75,3997.01,331,0,16
2025-11-03 12:55:00,XAUUSD,M5,3996.9,3999.45,3996.9,3999.05,341,0,16
2025-11-03 13:00:00,XAUUSD,M5,3998.98,3999.74,3994.2,3998.16,404,0,17
2025-11-03 13:05:00,XAUUSD,M5,3998.58,4000.26,3997.12,3999.49,384,0,6
2025-11-03 13:10:00,XAUUSD,M5,3999.68,4002.29,3998.75,4000.52,387,0,16
2025-11-03 13:15:00,XAUUSD,M5,4000.39,4004.28,3998.82,4002.83,410,0,16
2025-11-03 13:20:00,XAUUSD,M5,4002.8,4005.08,4000.83,4004.79,404,0,17
2025-11-03 13:25:00,XAUUSD,M5,4004.75,4007.08,4003.45,4006.28,399,0,10
2025-11-03 13:30:00,XAUUSD,M5,4006.55,4006.92,4003.17,4003.84,385,0,16
2025-11-03 13:35:00,XAUUSD,M5,4003.84,4006.76,4003.01,4005.09,396,0,17
2025-11-03 13:40:00,XAUUSD,M5,4005.1,4006.17,4003.21,4005.46,364,0,16
2025-11-03 13:45:00,XAUUSD,M5,4005.21,4008.49,4004.48,4006.75,363,0,16
2025-11-03 13:50:00,XAUUSD,M5,4006.8,4008.51,4005.92,4006.71,346,0,15
2025-11-03 13:55:00,XAUUSD,M5,4006.71,4007.69,4005.42,4007.58,362,0,16
2025-11-03 14:00:00,XAUUSD,M5,4007.62,4008.52,4004.84,4005.42,385,0,5
2025-11-03 14:05:00,XAUUSD,M5,4005.19,4007.13,4004.72,4006.16,349,0,16
2025-11-03 14:10:00,XAUUSD,M5,4006.26,4008.56,4006.13,4007.16,361,0,5
2025-11-03 14:15:00,XAUUSD,M5,4007.17,4007.63,4005.9,4006.63,333,0,16
2025-11-03 14:20:00,XAUUSD,M5,4006.49,4006.68,4001.66,4006.32,401,0,14
2025-11-03 14:25:00,XAUUSD,M5,4006.6,4006.62,4004.51,4005.12,327,0,17
2025-11-03 14:30:00,XAUUSD,M5,4005.15,4010.58,4003.7,4009.32,394,0,16
2025-11-03 14:35:00,XAUUSD,M5,4009.27,4011.12,4007.82,4009.8,394,0,8
2025-11-03 14:40:00,XAUUSD,M5,4009.83,4009.88,4007.98,4008.25,319,0,7
2025-11-03 14:45:00,XAUUSD,M5,4008.31,4013.24,4007.49,4011.99,400,0,6
2025-11-03 14:50:00,XAUUSD,M5,4012.02,4012.56,4009.5,4011.4,373,0,7
2025-11-03 14:55:00,XAUUSD,M5,4011.43,4013.39,4010.48,4013.12,391,0,16
2025-11-03 15:00:00,XAUUSD,M5,4013.12,4017.76,4011.55,4014.67,445,0,16
2025-11-03 15:05:00,XAUUSD,M5,4014.26,4015.43,4012.37,4013.91,411,0,5
2025-11-03 15:10:00,XAUUSD,M5,4013.87,4018.18,4013.37,4015.44,439,0,17
2025-11-03 15:15:00,XAUUSD,M5,4015.36,4018.33,4014.85,4018.24,420,0,16
2025-11-03 15:20:00,XAUUSD,M5,4018.17,4019.45,4015.16,4015.98,440,0,16
2025-11-03 15:25:00,XAUUSD,M5,4015.96,4017.75,4013.99,4014.4,450,0,5
2025-11-03 15:30:00,XAUUSD,M5,4014.42,4016.25,4010.66,4015.69,442,0,11
2025-11-03 15:35:00,XAUUSD,M5,4015.33,4020.67,4015.33,4018.09,427,0,5
2025-11-03 15:40:00,XAUUSD,M5,4018.12,4018.93,4016.02,4017.25,429,0,16
2025-11-03 15:45:00,XAUUSD,M5,4017.3,4018.14,4015.49,4016.51,417,0,16
2025-11-03 15:50:00,XAUUSD,M5,4016.58,4017.62,4015.41,4016.85,400,0,12
2025-11-03 15:55:00,XAUUSD,M5,4016.77,4017.8,4014.7,4016.08,393,0,16
2025-11-03 16:00:00,XAUUSD,M5,4015.86,4020.73,4014.83,4016.72,449,0,11
2025-11-03 16:05:00,XAUUSD,M5,4016.35,4018.02,4012.76,4013.45,428,0,15
2025-11-03 16:10:00,XAUUSD,M5,4013.93,4016.98,4012.83,4016.18,406,0,16
2025-11-03 16:15:00,XAUUSD,M5,4016.33,4018.11,4014.48,4015.82,404,0,9
2025-11-03 16:20:00,XAUUSD,M5,4015.81,4020.42,4015.39,4016.44,430,0,17
2025-11-03 16:25:00,XAUUSD,M5,4016.93,4017.72,4009.52,4010.19,416,0,10
2025-11-03 16:30:00,XAUUSD,M5,4010.02,4011.91,4001.84,4008.89,478,0,16
2025-11-03 16:35:00,XAUUSD,M5,4008.89,4013.79,4006.91,4009.99,467,0,5
2025-11-03 16:40:00,XAUUSD,M5,4010.01,4013.26,4009.03,4012.49,450,0,8
2025-11-03 16:45:00,XAUUSD,M5,4013.26,4024.7,4013.04,4020.66,473,0,6
2025-11-03 16:50:00,XAUUSD,M5,4020.53,4025.94,4020.19,4023.96,477,0,17
2025-11-03 16:55:00,XAUUSD,M5,4023.88,4025.95,4021.85,4022.53,444,0,16
2025-11-03 17:00:00,XAUUSD,M5,4023.12,4030.74,4023.12,4026.9,498,0,16
2025-11-03 17:05:00,XAUUSD,M5,4026.78,4027.63,4023.51,4025.72,476,0,16
2025-11-03 17:10:00,XAUUSD,M5,4025.53,4030.57,4023.96,4027.03,480,0,16
2025-11-03 17:15:00,XAUUSD,M5,4026.93,4028.48,4024.78,4027.47,461,0,16
2025-11-03 17:20:00,XAUUSD,M5,4027.58,4027.99,4017.94,4018.28,458,0,13
2025-11-03 17:25:00,XAUUSD,M5,4018.22,4019.92,4009.02,4011.24,498,0,16
2025-11-03 17:30:00,XAUUSD,M5,4011.03,4014.64,4009.39,4013.22,489,0,17
2025-11-03 17:35:00,XAUUSD,M5,4012.97,4018.2,4006.29,4017.42,489,0,8
2025-11-03 17:40:00,XAUUSD,M5,4016.91,4022.64,4015.36,4021.35,447,0,5
2025-11-03 17:45:00,XAUUSD,M5,4021.24,4023.72,4017.47,4019.04,460,0,17
2025-11-03 17:50:00,XAUUSD,M5,4019.63,4019.63,4009.64,4010.33,472,0,11
2025-11-03 17:55:00,XAUUSD,M5,4010.33,4013.02,4003.71,4008.34,463,0,5
2025-11-03 18:00:00,XAUUSD,M5,4008.47,4013.33,4007.21,4011.83,450,0,16
2025-11-03 18:05:00,XAUUSD,M5,4011.79,4012.85,4003.39,4007.02,440,0,16
2025-11-03 18:10:00,XAUUSD,M5,4007.05,4008.24,4001.81,4004.76,456,0,16
2025-11-03 18:15:00,XAUUSD,M5,4004.32,4005.19,3995.29,3999.95,461,0,9
2025-11-03 18:20:00,XAUUSD,M5,3999.93,4005.26,3997.8,3998.82,449,0,16
2025-11-03 18:25:00,XAUUSD,M5,3998.57,4001.49,3997.15,3998.03,425,0,17
2025-11-03 18:30:00,XAUUSD,M5,3997.84,3999.66,3995.93,3996.5,441,0,13
2025-11-03 18:35:00,XAUUSD,M5,3996.52,4004.18,3996.49,4001.91,444,0,12
2025-11-03 18:40:00,XAUUSD,M5,4001.97,4004.49,4001.97,4003.74,400,0,11
2025-11-03 18:45:00,XAUUSD,M5,4003.69,4009.04,4001.86,4008.61,417,0,5
2025-11-03 18:50:00,XAUUSD,M5,4008.53,4009.28,4006.62,4009.02,386,0,7
2025-11-03 18:55:00,XAUUSD,M5,4008.94,4009.57,4006.5,4008.28,405,0,13
2025-11-03 19:00:00,XAUUSD,M5,4008.26,4009.88,4006.48,4006.54,395,0,16
2025-11-03 19:05:00,XAUUSD,M5,4006.41,4008.27,4003.86,4004.78,408,0,10
2025-11-03 19:10:00,XAUUSD,M5,4004.87,4009.66,4003.54,4008.05,390,0,16
2025-11-03 19:15:00,XAUUSD,M5,4008.09,4009.51,4006.82,4009.36,387,0,17
2025-11-03 19:20:00,XAUUSD,M5,4009.4,4012.08,4009.17,4010.23,414,0,5
2025-11-03 19:25:00,XAUUSD,M5,4010.15,4010.69,4006.77,4006.94,393,0,5
2025-11-03 19:30:00,XAUUSD,M5,4006.95,4007.44,4004.9,4006.11,379,0,16
2025-11-03 19:35:00,XAUUSD,M5,4006.23,4007.26,4005.41,4005.7,354,0,5
2025-11-03 19:40:00,XAUUSD,M5,4005.66,4006.72,4004.41,4005.82,352,0,17
2025-11-03 19:45:00,XAUUSD,M5,4005.68,4007.67,4005.25,4006.55,368,0,17
2025-11-03 19:50:00,XAUUSD,M5,4006.64,4007.36,4005.58,4006.76,313,0,17
2025-11-03 19:55:00,XAUUSD,M5,4006.75,4007.18,4006.18,4006.19,320,0,15
2025-11-03 20:00:00,XAUUSD,M5,4006.19,4006.91,4004.31,4004.58,352,0,16
2025-11-03 20:05:00,XAUUSD,M5,4004.68,4006.57,4003.7,4004.51,345,0,17
2025-11-03 20:10:00,XAUUSD,M5,4004.48,4004.82,4001.64,4002.93,367,0,16
2025-11-03 20:15:00,XAUUSD,M5,4002.94,4003.91,4001.33,4001.75,389,0,17
2025-11-03 20:20:00,XAUUSD,M5,4001.85,4002.7,3999.69,4001.8,385,0,5
2025-11-03 20:25:00,XAUUSD,M5,4001.89,4002.75,3999.64,4001.23,400,0,17
2025-11-03 20:30:00,XAUUSD,M5,4001.28,4009.26,4001.17,4009.12,405,0,9
2025-11-03 20:35:00,XAUUSD,M5,4009.0,4009.73,4006.49,4007.69,351,0,16
2025-11-03 20:40:00,XAUUSD,M5,4007.52,4009.62,4007.22,4008.4,337,0,16
2025-11-03 20:45:00,XAUUSD,M5,4008.44,4008.58,4004.66,4005.13,352,0,16
2025-11-03 20:50:00,XAUUSD,M5,4005.15,4005.98,4003.5,4005.23,348,0,17
2025-11-03 20:55:00,XAUUSD,M5,4005.18,4007.43,4004.7,4006.8,341,0,17
2025-11-03 21:00:00,XAUUSD,M5,4006.88,4008.31,3996.04,3997.63,438,0,9
2025-11-03 21:05:00,XAUUSD,M5,3997.72,4002.56,3994.68,4000.55,449,0,16
2025-11-03 21:10:00,XAUUSD,M5,4000.4,4003.78,4000.06,4003.47,410,0,17
2025-11-03 21:15:00,XAUUSD,M5,4003.47,4005.91,4001.71,4002.7,423,0,17
2025-11-03 21:20:00,XAUUSD,M5,4002.98,4006.03,4002.94,4004.43,409,0,17
2025-11-03 21:25:00,XAUUSD,M5,4004.49,4005.17,4003.28,4004.19,364,0,17
2025-11-03 21:30:00,XAUUSD,M5,4003.98,4005.03,4002.15,4002.79,386,0,17
2025-11-03 21:35:00,XAUUSD,M5,4002.58,4002.89,4000.98,4002.76,378,0,13
2025-11-03 21:40:00,XAUUSD,M5,4002.8,4003.14,4000.6,4000.62,380,0,9
2025-11-03 21:45:00,XAUUSD,M5,4000.64,4003.45,3999.73,4003.45,382,0,17
2025-11-03 21:50:00,XAUUSD,M5,4003.4,4007.66,4002.49,4007.26,425,0,17
2025-11-03 21:55:00,XAUUSD,M5,4007.35,4007.49,4003.46,4004.72,416,0,16
2025-11-03 22:00:00,XAUUSD,M5,4004.74,4010.2,4004.73,4010.19,395,0,8
2025-11-03 22:05:00,XAUUSD,M5,4010.38,4012.27,4007.95,4008.53,378,0,16
2025-11-03 22:10:00,XAUUSD,M5,4008.47,4010.2,4008.1,4010.2,348,0,16
2025-11-03 22:15:00,XAUUSD,M5,4010.29,4012.46,4009.95,4011.45,398,0,11
2025-11-03 22:20:00,XAUUSD,M5,4011.34,4014.79,4010.96,4011.18,392,0,5
2025-11-03 22:25:00,XAUUSD,M5,4011.09,4012.24,4009.5,4011.53,367,0,9
2025-11-03 22:30:00,XAUUSD,M5,4011.41,4012.06,4009.81,4009.98,372,0,5
2025-11-03 22:35:00,XAUUSD,M5,4009.96,4010.15,4009.16,4009.46,343,0,5
2025-11-03 22:40:00,XAUUSD,M5,4009.4,4010.31,4007.24,4009.27,376,0,16
2025-11-03 22:45:00,XAUUSD,M5,4009.32,4009.83,4008.04,4009.04,361,0,16
2025-11-03 22:50:00,XAUUSD,M5,4009.17,4012.08,4009.17,4011.6,367,0,16
2025-11-03 22:55:00,XAUUSD,M5,4011.75,4012.0,4009.16,4010.21,376,0,5
2025-11-03 23:00:00,XAUUSD,M5,4009.78,4009.98,4007.54,4009.46,285,0,16
2025-11-03 23:05:00,XAUUSD,M5,4009.38,4009.88,4005.27,4006.21,239,0,16
2025-11-03 23:10:00,XAUUSD,M5,4006.2,4006.41,4004.38,4004.75,242,0,16
2025-11-03 23:15:00,XAUUSD,M5,4005.0,4005.75,4004.12,4004.21,187,0,13
2025-11-03 23:20:00,XAUUSD,M5,4004.23,4004.46,4001.65,4004.05,330,0,16
2025-11-03 23:25:00,XAUUSD,M5,4004.07,4004.07,4001.03,4001.91,274,0,17
2025-11-03 23:30:00,XAUUSD,M5,4001.89,4002.56,4000.34,4002.1,282,0,17
2025-11-03 23:35:00,XAUUSD,M5,4001.82,4002.79,4001.4,4002.79,162,0,18
2025-11-03 23:40:00,XAUUSD,M5,4002.53,4002.53,4001.18,4001.18,200,0,17
2025-11-03 23:45:00,XAUUSD,M5,4001.22,4001.95,4000.72,4001.64,173,0,17
2025-11-03 23:50:00,XAUUSD,M5,4001.65,4001.88,4001.33,4001.72,142,0,17
2025-11-03 23:55:00,XAUUSD,M5,4001.39,4001.39,3999.71,4001.21,102,0,50
2025-11-04 01:00:00,XAUUSD,M5,4001.56,4005.77,4001.12,4004.9,399,0,15
2025-11-04 01:05:00,XAUUSD,M5,4004.9,4004.9,3995.81,3998.36,305,0,15
2025-11-04 01:10:00,XAUUSD,M5,3998.22,3998.8,3980.98,3988.15,380,0,8
2025-11-04 01:15:00,XAUUSD,M5,3987.92,3992.49,3987.92,3991.27,357,0,5
2025-11-04 01:20:00,XAUUSD,M5,3991.42,3995.56,3990.29,3995.15,323,0,17
2025-11-04 01:25:00,XAUUSD,M5,3995.16,3997.35,3993.23,3995.75,304,0,16
2025-11-04 01:30:00,XAUUSD,M5,3995.9,3999.72,3994.43,3998.32,336,0,16
2025-11-04 01:35:00,XAUUSD,M5,3998.31,3999.91,3996.05,3996.66,350,0,16
2025-11-04 01:40:00,XAUUSD,M5,3996.72,3998.05,3995.2,3998.05,304,0,7
2025-11-04 01:45:00,XAUUSD,M5,3998.1,3999.82,3992.71,3996.93,415,0,16
2025-11-04 01:50:00,XAUUSD,M5,3996.53,3998.7,3995.94,3998.11,320,0,17
2025-11-04 01:55:00,XAUUSD,M5,3998.18,3999.34,3997.26,3997.67,263,0,17
2025-11-04 02:00:00,XAUUSD,M5,3997.7,3998.79,3991.02,3991.66,411,0,17
2025-11-04 02:05:00,XAUUSD,M5,3991.7,3997.67,3990.3,3996.87,425,0,8
2025-11-04 02:10:00,XAUUSD,M5,3996.64,3998.13,3994.23,3994.79,383,0,16
2025-11-04 02:15:00,XAUUSD,M5,3994.91,3999.3,3994.79,3996.95,379,0,17
2025-11-04 02:20:00,XAUUSD,M5,3996.95,3997.82,3996.2,3996.68,314,0,17
2025-11-04 02:25:00,XAUUSD,M5,3996.68,3996.92,3992.4,3993.0,356,0,17
2025-11-04 02:30:00,XAUUSD,M5,3993.18,3993.9,3990.2,3991.7,381,0,17
2025-11-04 02:35:00,XAUUSD,M5,3991.61,3991.83,3982.93,3984.24,464,0,5
2025-11-04 02:40:00,XAUUSD,M5,3984.42,3984.77,3977.83,3979.88,468,0,16
2025-11-04 02:45:00,XAUUSD,M5,3979.92,3989.05,3979.82,3988.79,474,0,17
2025-11-04 02:50:00,XAUUSD,M5,3988.69,3988.79,3984.93,3985.65,447,0,16
2025-11-04 02:55:00,XAUUSD,M5,3985.89,3988.45,3985.48,3986.48,431,0,16
2025-11-04 03:00:00,XAUUSD,M5,3986.47,3992.75,3984.92,3991.37,481,0,16
2025-11-04 03:05:00,XAUUSD,M5,3991.3,3992.02,3986.5,3987.28,462,0,5
2025-11-04 03:10:00,XAUUSD,M5,3987.65,3991.55,3986.15,3990.24,439,0,16
2025-11-04 03:15:00,XAUUSD,M5,3990.07,3994.54,3989.49,3990.23,424,0,16
2025-11-04 03:20:00,XAUUSD,M5,3990.21,3990.99,3985.06,3986.74,455,0,16
2025-11-04 03:25:00,XAUUSD,M5,3986.7,3986.81,3980.86,3985.15,454,0,16
2025-11-04 03:30:00,XAUUSD,M5,3985.34,3985.34,3979.63,3983.47,473,0,16
2025-11-04 03:35:00,XAUUSD,M5,3983.43,3986.28,3979.67,3986.11,447,0,16
2025-11-04 03:40:00,XAUUSD,M5,3986.13,3987.99,3985.5,3987.29,387,0,16
2025-11-04 03:45:00,XAUUSD,M5,3987.39,3987.81,3985.04,3986.1,395,0,16
2025-11-04 03:50:00,XAUUSD,M5,3986.07,3990.16,3985.78,3988.93,416,0,9
2025-11-04 03:55:00,XAUUSD,M5,3988.86,3990.06,3987.07,3987.42,415,0,16
2025-11-04 04:00:00,XAUUSD,M5,3987.38,3987.38,3975.51,3978.57,465,0,16
2025-11-04 04:05:00,XAUUSD,M5,3978.52,3982.27,3977.0,3977.0,406,0,16
2025-11-04 04:10:00,XAUUSD,M5,3977.11,3979.49,3976.09,3977.18,411,0,13
2025-11-04 04:15:00,XAUUSD,M5,3977.14,3982.02,3977.14,3979.98,362,0,16
2025-11-04 04:20:00,XAUUSD,M5,3979.96,3981.86,3978.26,3980.42,357,0,17
2025-11-04 04:25:00,XAUUSD,M5,3980.43,3984.07,3980.23,3983.89,325,0,17
2025-11-04 04:30:00,XAUUSD,M5,3983.98,3985.39,3977.49,3980.46,441,0,17
2025-11-04 04:35:00,XAUUSD,M5,3980.48,3983.73,3978.92,3982.72,407,0,5
2025-11-04 04:40:00,XAUUSD,M5,3982.7,3984.27,3980.78,3983.35,384,0,5
2025-11-04 04:45:00,XAUUSD,M5,3983.35,3984.31,3976.35,3976.52,402,0,5
2025-11-04 04:50:00,XAUUSD,M5,3976.79,3982.35,3975.72,3981.95,438,0,5
2025-11-04 04:55:00,XAUUSD,M5,3981.94,3986.74,3981.91,3986.71,410,0,5
2025-11-04 05:00:00,XAUUSD,M5,3987.02,3989.62,3982.85,3983.33,409,0,16
2025-11-04 05:05:00,XAUUSD,M5,3983.35,3987.18,3981.66,3986.98,380,0,16
2025-11-04 05:10:00,XAUUSD,M5,3986.99,3990.39,3986.99,3988.32,376,0,16
2025-11-04 05:15:00,XAUUSD,M5,3988.31,3989.26,3984.96,3986.64,369,0,16
2025-11-04 05:20:00,XAUUSD,M5,3986.6,3991.42,3986.58,3991.42,364,0,11
2025-11-04 05:25:00,XAUUSD,M5,3990.82,3993.94,3990.57,3992.88,330,0,16
2025-11-04 05:30:00,XAUUSD,M5,3992.7,3997.65,3992.7,3995.38,413,0,5
2025-11-04 05:35:00,XAUUSD,M5,3995.44,3999.38,3995.05,3998.4,400,0,16
2025-11-04 05:40:00,XAUUSD,M5,3998.39,3998.54,3990.95,3992.16,410,0,16
2025-11-04 05:45:00,XAUUSD,M5,3992.23,3994.52,3991.04,3992.14,345,0,17
2025-11-04 05:50:00,XAUUSD,M5,3992.12,3994.99,3991.99,3994.8,357,0,17
2025-11-04 05:55:00,XAUUSD,M5,3994.84,3995.39,3993.06,3994.66,358,0,17
2025-11-04 06:00:00,XAUUSD,M5,3994.52,3995.19,3991.02,3991.26,352,0,16
2025-11-04 06:05:00,XAUUSD,M5,3991.37,3993.96,3990.21,3991.95,393,0,16
2025-11-04 06:10:00,XAUUSD,M5,3991.91,3991.97,3988.24,3988.75,349,0,16
2025-11-04 06:15:00,XAUUSD,M5,3988.76,3990.51,3987.95,3990.51,336,0,17
2025-11-04 06:20:00,XAUUSD,M5,3990.61,3991.78,3989.35,3990.8,297,0,17
2025-11-04 06:25:00,XAUUSD,M5,3990.79,3992.98,3989.81,3991.89,365,0,17
2025-11-04 06:30:00,XAUUSD,M5,3991.75,3993.38,3991.36,3991.55,391,0,17
2025-11-04 06:35:00,XAUUSD,M5,3991.77,3992.56,3990.42,3991.26,403,0,16
2025-11-04 06:40:00,XAUUSD,M5,3991.24,3991.24,3988.03,3988.24,287,0,16
2025-11-04 06:45:00,XAUUSD,M5,3988.18,3988.98,3983.58,3985.97,397,0,16
2025-11-04 06:50:00,XAUUSD,M5,3985.98,3990.41,3985.95,3990.3,372,0,17
2025-11-04 06:55:00,XAUUSD,M5,3990.34,3991.38,3984.82,3985.51,371,0,16
2025-11-04 07:00:00,XAUUSD,M5,3985.09,3986.76,3982.3,3984.31,375,0,14
2025-11-04 07:05:00,XAUUSD,M5,3984.26,3984.6,3980.83,3983.67,372,0,7
2025-11-04 07:10:00,XAUUSD,M5,3983.67,3986.63,3983.47,3983.82,365,0,17
2025-11-04 07:15:00,XAUUSD,M5,3983.82,3986.39,3983.74,3984.39,313,0,17
2025-11-04 07:20:00,XAUUSD,M5,3984.44,3985.59,3983.33,3984.8,343,0,17
2025-11-04 07:25:00,XAUUSD,M5,3984.72,3986.93,3982.94,3983.04,363,0,16
2025-11-04 07:30:00,XAUUSD,M5,3983.01,3985.57,3978.44,3979.38,425,0,16
2025-11-04 07:35:00,XAUUSD,M5,3979.67,3982.46,3977.91,3980.28,412,0,12
2025-11-04 07:40:00,XAUUSD,M5,3980.44,3981.36,3975.99,3976.4,438,0,17
2025-11-04 07:45:00,XAUUSD,M5,3976.43,3981.34,3973.55,3979.61,456,0,5
2025-11-04 07:50:00,XAUUSD,M5,3979.7,3981.63,3976.66,3980.53,436,0,17
2025-11-04 07:55:00,XAUUSD,M5,3980.42,3980.76,3973.08,3973.45,428,0,17
2025-11-04 08:00:00,XAUUSD,M5,3973.44,3974.23,3968.59,3971.9,455,0,5
2025-11-04 08:05:00,XAUUSD,M5,3971.8,3974.52,3966.91,3972.91,438,0,16
2025-11-04 08:10:00,XAUUSD,M5,3972.59,3975.2,3969.03,3974.55,432,0,13
2025-11-04 08:15:00,XAUUSD,M5,3974.58,3976.03,3973.13,3974.9,406,0,14
2025-11-04 08:20:00,XAUUSD,M5,3974.88,3974.88,3968.65,3969.72,421,0,16
2025-11-04 08:25:00,XAUUSD,M5,3969.55,3976.08,3969.46,3975.62,418,0,5
2025-11-04 08:30:00,XAUUSD,M5,3975.73,3978.71,3973.78,3977.21,441,0,16
2025-11-04 08:35:00,XAUUSD,M5,3977.12,3978.44,3975.39,3978.15,393,0,5
2025-11-04 08:40:00,XAUUSD,M5,3978.23,3980.83,3977.98,3979.47,423,0,16
2025-11-04 08:45:00,XAUUSD,M5,3979.48,3982.82,3977.69,3979.58,423,0,16
2025-11-04 08:50:00,XAUUSD,M5,3979.46,3984.71,3979.37,3984.57,417,0,8
2025-11-04 08:55:00,XAUUSD,M5,3984.59,3987.82,3984.59,3985.24,417,0,17
2025-11-04 09:00:00,XAUUSD,M5,3985.23,3986.19,3982.33,3985.83,418,0,16
2025-11-04 09:05:00,XAUUSD,M5,3985.83,3988.32,3984.31,3986.71,415,0,5
2025-11-04 09:10:00,XAUUSD,M5,3986.75,3990.0,3985.33,3987.1,434,0,17
2025-11-04 09:15:00,XAUUSD,M5,3987.29,3992.09,3985.76,3990.86,426,0,5
2025-11-04 09:20:00,XAUUSD,M5,3990.73,3996.34,3989.92,3990.02,420,0,16
2025-11-04 09:25:00,XAUUSD,M5,3990.15,3995.49,3989.66,3993.99,415,0,16
2025-11-04 09:30:00,XAUUSD,M5,3994.07,3995.77,3992.38,3993.03,409,0,6
2025-11-04 09:35:00,XAUUSD,M5,3993.07,3993.92,3990.54,3991.04,356,0,16
2025-11-04 09:40:00,XAUUSD,M5,3991.03,3994.33,3990.48,3991.74,351,0,16
2025-11-04 09:45:00,XAUUSD,M5,3991.45,3995.66,3991.12,3995.62,374,0,16
2025-11-04 09:50:00,XAUUSD,M5,3995.34,3996.17,3993.46,3994.43,358,0,17
2025-11-04 09:55:00,XAUUSD,M5,3994.37,3995.62,3992.87,3993.95,343,0,17
2025-11-04 10:00:00,XAUUSD,M5,3994.17,3998.32,3993.27,3997.98,426,0,17
2025-11-04 10:05:00,XAUUSD,M5,3998.2,3999.24,3994.04,3997.21,418,0,12
2025-11-04 10:10:00,XAUUSD,M5,3996.92,3997.0,3991.56,3991.69,390,0,16
2025-11-04 10:15:00,XAUUSD,M5,3991.7,3995.62,3990.59,3993.57,392,0,16
2025-11-04 10:20:00,XAUUSD,M5,3993.54,3998.06,3992.44,3995.17,432,0,16
2025-11-04 10:25:00,XAUUSD,M5,3995.33,4000.69,3995.33,3999.89,423,0,5
2025-11-04 10:30:00,XAUUSD,M5,3999.85,4000.42,3995.24,3998.56,428,0,17
2025-11-04 10:35:00,XAUUSD,M5,3998.55,4000.2,3996.56,3997.26,390,0,17
2025-11-04 10:40:00,XAUUSD,M5,3997.2,3999.23,3996.72,3999.05,345,0,17
2025-11-04 10:45:00,XAUUSD,M5,3999.11,4000.22,3997.66,3998.1,374,0,17
2025-11-04 10:50:00,XAUUSD,M5,3998.35,3999.95,3995.59,3996.71,410,0,16
2025-11-04 10:55:00,XAUUSD,M5,3996.7,3997.91,3995.9,3996.04,371,0,16
2025-11-04 11:00:00,XAUUSD,M5,3995.81,3997.29,3994.93,3996.03,399,0,16
2025-11-04 11:05:00,XAUUSD,M5,3996.06,3997.78,3992.28,3993.09,392,0,16
2025-11-04 11:10:00,XAUUSD,M5,3993.13,3995.2,3991.14,3991.75,385,0,5
2025-11-04 11:15:00,XAUUSD,M5,3991.7,3993.58,3991.24,3991.78,354,0,5
2025-11-04 11:20:00,XAUUSD,M5,3991.78,3994.39,3991.75,3993.57,383,0,5
